Date,Campaign,Campaign UUID,Campaign End Date,Campaign Link,Campaign Segment,Campaign Segment UUID,Campaign Segment Link,Campaign Start Date,Campaign Type,Campaign Updated At,Sends,Delivered,Bounces,Soft Bounces,Impressions,Unique Impressions,Revenue per Purchase,Revenue,Purchases,Unique Open Rate,Clicks,Unique Clicks,Unique Click %,CTOR,Unsubscribe Rate,Unsubscribes,Spam Rate,Spam Reports,Add to Cart,Orders,Activations,BCC Sends,Clicks (bot only),Clicks (user only),Device Bounces,Device Sends,Dismisses,Drops,Holdouts,Impressions (pre-fetch only),Impressions (user only),Journey Actions,Subscribes,Subscription Cancels,Subscription Downgrade,Subscription Starts,Subscription Upgrade,Unique Clicks (bot only),Unique Clicks (user only),Unique Impressions (pre-fetch only),Unique Impressions (user only),Unique Soft Bounces,Visits,Add to Wishlist,App install,App update,Category View,Digioh Sign Up,Financing Alert Cart,Financing Alert Wishlist,GX Add to Cart,GX Listing View,GX Purchase,InSync View,Inbound Message,Manufacturer View,New Lead,Push Notification Test,Remove from Wishlist,Time To Reorder (Consumables),add_to_cart,app_open,april2025_15off_email,april2025_20off_email,back_in_stock.add_to_cart,back_in_stock.add_to_wishlist,catalog_change.sw_financingmonths_v2.add_to_cart,catalog_change.sw_financingmonths_v2.add_to_wishlist,checkout,identify,item-alert-rebate-available,item_alert,item_alert_preowned,item_alert_price_increase,journey_gatekeeper_triggered,journey_queue_completed,journey_started,pageload,persona_gateway,price_change.add_to_cart,price_change.add_to_wishlist,purchase,remove_from_cart,se_subscribe,se_unsubscribe,search,subscribe_interest,unsubscribe_interest,view,web_subscribe,web_unsubscribe,Bounce Rate,Click %,Clicks per Unique Impression,Delivered %,Opens/Sends,Orders per Unique Click,Revenue %,Revenue per Delivered,Revenue per Impression,Revenue per Order,Revenue per Unique Click,Spam Report %,Unique Clicks per Send,Unique Impressions (user only) %,Unique Soft Bounce %
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240226 - GearNet (A/B),ed2c14b9-f5f0-499f-928a-74feae0b9244,none,https://app.getblueshift.com/dashboard#/app/campaigns/ed2c14b9-f5f0-499f-928a-74feae0b9244/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,2/26/24 16:00,One Time Send,2/26/24 20:06,2800471,2786852,175,6397,1580468,1060937,551.4756494,679418,1232,38.07,29573,17093,0.61,1.61,0.13,3701,0.01,335,9,1232,118,0,447,1368,0,0,0,7825,0,1308782,271681,0,0,0,0,0,0,33,44,890720,230955,6391,14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.06,0.027874417,99.51,56.44,7.21,0.242608476,0.243794073,0.42988406,551.4756494,39.74831802,0.01,0.006103616,8.29,0.23
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240219 - GearNet (A/B),2c1a8592-e848-4354-8ae5-6ac4a337fdb0,none,https://app.getblueshift.com/dashboard#/app/campaigns/2c1a8592-e848-4354-8ae5-6ac4a337fdb0/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,2/19/24 17:00,One Time Send,2/19/24 21:33,2795308,2781828,171,6702,1607256,1074796,486.2777008,702185,1444,38.64,31190,19292,0.69,1.79,0.15,4134,0.01,248,7,1444,151,0,400,77,0,0,0,7537,0,1334968,272280,0,0,0,0,0,0,29,51,890693,230415,6618,16227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.12,0.02901946,99.52,57.5,7.48,0.251201299,0.252418554,0.436884354,486.2777008,36.39772963,0.01,0.006901565,8.28,0.24
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240115 - GearNet,998d398e-84a9-4c83-8b2a-1739f2070c3d,none,https://app.getblueshift.com/dashboard#/app/campaigns/998d398e-84a9-4c83-8b2a-1739f2070c3d/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,1/15/24 17:15,One Time Send,1/15/24 21:24,2782337,2749729,185,28054,1598132,1122238,464.232159,513905,1107,40.81,32404,21183,0.77,1.89,0.09,2379,0.01,277,3,1107,133,0,124,60,0,0,0,6841,0,1308788,289339,0,0,0,0,0,0,22,32,897047,245337,28733,17635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.16,0.028874446,98.83,57.44,5.23,0.184702644,0.186892963,0.321566053,464.232159,24.26025587,0.01,0.007613384,8.92,1.03
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240212 - GearNet,0aa38a27-b821-4027-a3ad-2aac9b142e42,none,https://app.getblueshift.com/dashboard#/app/campaigns/0aa38a27-b821-4027-a3ad-2aac9b142e42/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,2/12/24 17:15,One Time Send,2/12/24 21:33,2781625,2768333,169,6673,1616977,1084562,480.6120631,701213,1459,39.18,30932,19063,0.69,1.76,0.16,4428,0.01,292,11,1459,139,0,273,58,0,0,0,7339,0,1339573,277396,0,0,0,0,0,0,29,42,887142,235929,6724,16221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.11,0.028520269,99.52,58.13,7.65,0.252087539,0.253297923,0.433656756,480.6120631,36.78397944,0.01,0.006853188,8.52,0.24
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240401 - GearNet,2827a1b5-1393-47ac-a119-ffe19c4c22a1,none,https://app.getblueshift.com/dashboard#/app/campaigns/2827a1b5-1393-47ac-a119-ffe19c4c22a1/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,4/1/24 18:00,One Time Send,4/1/24 22:09,2767140,2753584,224,6186,1521359,1056966,441.2850503,569699,1291,38.39,32417,19952,0.72,1.89,0.12,3269,0.01,197,5,1291,129,0,238,108,0,0,0,8017,0,1249617,271734,0,0,0,0,0,0,32,88,865154,225770,6107,15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.17,0.030669861,99.51,54.98,6.47,0.205880078,0.206893634,0.37446717,441.2850503,28.55347835,0.01,0.007210333,8.2,0.22
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240108 - GearNet,2e2712f6-dcd0-4761-af96-f85f912d4e8a,none,https://app.getblueshift.com/dashboard#/app/campaigns/2e2712f6-dcd0-4761-af96-f85f912d4e8a/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,1/8/24 15:30,One Time Send,1/12/24 14:51,2766588,2737605,160,23360,1589235,1074258,373.605466,533135,1427,39.24,32181,21465,0.78,2,0.11,3062,0.01,304,9,1427,180,0,130,47,0,0,0,6617,0,1314210,275021,0,0,0,0,0,0,21,29,868102,231008,24156,18310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.16,0.029956491,98.95,57.44,6.65,0.192704877,0.194745042,0.335466435,373.605466,24.83740974,0.01,0.007758654,8.44,0.87
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250421 - GearNet,7ad12a3d-f815-4142-bd86-2db300ea2bb2,none,https://app.getblueshift.com/dashboard#/app/campaigns/7ad12a3d-f815-4142-bd86-2db300ea2bb2/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,4/21/25 14:00,One Time Send,4/21/25 17:06,2763116,2753018,113,8163,879647,696500,617.7125119,646745,1047,25.3,47398,23102,0.84,3.32,0.09,2487,0,100,4,1047,69,0,21691,25707,0,0,0,3143,0,813490,66155,0,0,0,0,0,0,6609,17529,647693,59372,8170,14645,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0.068051687,99.63,31.84,4.53,0.234063644,0.234922184,0.735232428,617.7125119,27.99519522,0,0.008360851,2.16,0.3
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250428 - GearNet,5fd97361-daee-4519-9daa-2abe415d1d1a,none,https://app.getblueshift.com/dashboard#/app/campaigns/5fd97361-daee-4519-9daa-2abe415d1d1a/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,4/28/25 15:03,One Time Send,4/28/25 23:03,2753687,2737711,159,12421,846111,688749,569.8957447,535702,940,25.16,49757,22675,0.83,3.29,0.08,2097,0,60,17,940,63,0,22637,27120,0,0,0,3014,0,780967,65137,0,0,0,0,0,0,5927,17778,638430,56141,12512,14694,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.81,0.072242573,99.42,30.73,4.15,0.194539902,0.195675146,0.633134423,569.8957447,23.62522602,0,0.008234414,2.05,0.45
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240408 - GearNet,be803a43-3e51-4ead-8604-c0a5fd4aabce,none,https://app.getblueshift.com/dashboard#/app/campaigns/be803a43-3e51-4ead-8604-c0a5fd4aabce/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,4/8/24 16:25,One Time Send,4/8/24 20:06,2748589,2735089,297,6498,1475721,1073838,502.8651877,589358,1172,39.26,32858,19126,0.7,1.78,0.12,3348,0.02,655,3,1172,105,0,403,250,0,0,0,7753,0,1197195,278514,0,0,0,0,0,0,36,121,889898,236097,6654,13981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.2,0.030598656,99.51,53.69,6.13,0.214422018,0.215480374,0.399369529,502.8651877,30.81449336,0.02,0.006958479,8.63,0.24
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240520 - GearNet,612bc8db-acbb-4d1c-a5a6-6752ba4b4b39,none,https://app.getblueshift.com/dashboard#/app/campaigns/612bc8db-acbb-4d1c-a5a6-6752ba4b4b39/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,5/20/24 16:00,One Time Send,5/20/24 20:09,2747209,2736312,159,6202,1304528,950180,548.3507389,556576,1015,34.72,30989,19145,0.7,2.01,0.12,3183,0.02,500,6,1015,131,0,8606,20169,0,0,0,8424,0,1039037,265481,0,0,0,0,0,0,5297,13966,766576,223245,6250,10803,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.13,0.032613821,99.6,47.49,5.3,0.20259689,0.203403705,0.426649332,548.3507389,29.07161139,0.02,0.006968891,8.16,0.23
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20241028 - GearNet,d1b7e0bc-3f66-4352-9e67-e783f032c780,none,https://app.getblueshift.com/dashboard#/app/campaigns/d1b7e0bc-3f66-4352-9e67-e783f032c780/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,10/28/24 16:00,One Time Send,10/28/24 20:06,2732780,2725319,589,4793,1460105,1011436,558.1012007,650746,1166,37.11,41845,22217,0.82,2.2,0.08,2054,0.01,171,11,1166,109,0,15608,26237,0,0,0,2609,0,1212234,247866,0,0,0,0,0,0,5648,17932,840136,212723,4731,14234,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.53,0.041371871,99.73,53.43,5.25,0.238126011,0.238777919,0.445684386,558.1012007,29.29045326,0.01,0.008129817,7.81,0.17
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20241014 - GearNet,b2b097e0-64e5-4be2-bcad-74d36690e83c,none,https://app.getblueshift.com/dashboard#/app/campaigns/b2b097e0-64e5-4be2-bcad-74d36690e83c/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,10/14/24 17:00,One Time Send,10/14/24 20:03,2724861,2715584,159,8489,1452793,1012207,528.0343137,646314,1224,37.27,45749,24652,0.91,2.44,0.06,1582,0.01,153,16,1224,108,0,15158,30591,0,0,0,2458,0,1193686,259104,0,0,0,0,0,0,5271,20471,840104,209162,8564,15827,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.68,0.045197277,99.66,53.32,4.97,0.237191548,0.238001844,0.444876868,528.0343137,26.21750771,0.01,0.009047067,7.7,0.31
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20241021 - GearNet,d9ea8433-bf4e-4816-962b-8995770dcc15,none,https://app.getblueshift.com/dashboard#/app/campaigns/d9ea8433-bf4e-4816-962b-8995770dcc15/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,10/21/24 15:30,One Time Send,10/21/24 18:36,2718737,2709137,1373,6653,1471834,1023081,503.6865402,557581,1107,37.76,41880,22260,0.82,2.18,0.07,1880,0.01,215,4,1107,117,0,14800,27080,0,0,0,2458,0,1216957,254874,0,0,0,0,0,0,5159,18489,840872,218061,6657,14181,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,1.54,0.040935175,99.65,54.14,4.97,0.205088245,0.205814988,0.378834162,503.6865402,25.04856244,0.01,0.008187625,8.05,0.24
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250324 - GearNet,c9430d56-ea2b-438c-a006-d2459b754b30,none,https://app.getblueshift.com/dashboard#/app/campaigns/c9430d56-ea2b-438c-a006-d2459b754b30/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,3/24/25 20:00,One Time Send,3/25/25 1:06,2716237,2704701,258,8998,889733,716890,579.8275076,763053,1316,26.51,41326,19856,0.73,2.77,0.09,2557,0.01,139,5,1316,94,0,21199,20127,0,0,0,3103,0,821869,67859,0,0,0,0,0,0,6148,14625,657755,60867,9066,12091,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.52,0.057646222,99.58,32.76,6.63,0.280922836,0.282121018,0.857620207,579.8275076,38.42934126,0.01,0.007310113,2.25,0.33
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240923 - GearNet,c8cb0816-204b-4559-8159-f2339fb18439,none,https://app.getblueshift.com/dashboard#/app/campaigns/c8cb0816-204b-4559-8159-f2339fb18439/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,9/23/24 15:00,One Time Send,9/23/24 19:06,2704852,2697919,132,5288,1438532,992972,598.5868465,709924,1186,36.81,40974,21698,0.8,2.19,0.06,1720,0.01,272,10,1186,108,0,14384,26590,0,0,0,1828,0,1190760,247768,0,0,0,0,0,0,4782,18011,821412,204738,5249,12798,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0.041264003,99.74,53.18,5.47,0.262463159,0.263137626,0.49350588,598.5868465,32.71840723,0.01,0.008021881,7.59,0.19
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240101 - GearNet,b5bdce43-90eb-44da-8634-2abba8389b05,none,https://app.getblueshift.com/dashboard#/app/campaigns/b5bdce43-90eb-44da-8634-2abba8389b05/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,1/1/24 15:00,One Time Send,1/1/24 19:12,2697163,2678542,181,13217,1625115,1104227,469.8380615,794966,1692,41.22,34346,22414,0.84,2.03,0.12,3332,0.01,365,9,1692,176,0,45,180,0,0,0,6170,0,1355561,269539,0,0,0,0,0,0,22,33,918458,232037,13361,19567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.27,0.031104112,99.31,60.25,7.55,0.294741549,0.296790567,0.489175228,469.8380615,35.46738645,0.01,0.008310213,8.66,0.5
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250317 - GearNet,a7ee7544-ce17-4140-8f30-f1f6144aa317,none,https://app.getblueshift.com/dashboard#/app/campaigns/a7ee7544-ce17-4140-8f30-f1f6144aa317/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,3/17/25 18:00,One Time Send,3/17/25 23:06,2695573,2685791,211,7054,1026383,774559,570.2217608,686547,1204,28.84,43236,16837,0.63,2.17,0.09,2511,0.01,142,9,1204,83,0,25848,17388,0,0,0,3126,0,817769,208611,0,0,0,0,0,0,5436,12818,618039,170670,6994,10296,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.6,0.055820151,99.64,38.08,7.15,0.254694271,0.255621901,0.668899426,570.2217608,40.77608838,0.01,0.006246167,6.35,0.26
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240930 - GearNet,ba545fe7-9750-45b1-8f3f-8ba553667d63,none,https://app.getblueshift.com/dashboard#/app/campaigns/ba545fe7-9750-45b1-8f3f-8ba553667d63/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,9/30/24 14:00,One Time Send,9/30/24 18:03,2663573,2656342,118,4863,1440393,969110,519.9001706,609323,1172,36.48,39426,22034,0.83,2.27,0.07,1813,0.01,187,6,1172,95,0,14378,25048,0,0,0,2049,0,1193129,247260,0,0,0,0,0,0,4769,17923,811588,209629,4882,13200,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0.040682688,99.73,54.08,5.32,0.228761517,0.229384243,0.423025522,519.9001706,27.65376237,0.01,0.008272347,7.89,0.18
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250331 - GearNet (A/B),ab374ed4-29fb-4d7d-b0a2-3ceae8a1675e,none,https://app.getblueshift.com/dashboard#/app/campaigns/ab374ed4-29fb-4d7d-b0a2-3ceae8a1675e/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,3/31/25 15:00,One Time Send,3/31/25 18:54,2657159,2649263,182,5359,875650,682748,558.2125693,603986,1082,25.77,39933,18833,0.71,2.76,0.08,2239,0,108,6,1082,84,0,21613,18320,0,0,0,2861,0,810643,65004,0,0,0,0,0,0,6160,13943,631965,59064,5401,11193,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.5,0.058488637,99.7,32.95,5.75,0.227305178,0.22798265,0.689757323,558.2125693,32.07062072,0,0.007087645,2.23,0.2
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20250310 - GearNet,68425846-a1c8-4d2e-9021-3e7eab681f03,none,https://app.getblueshift.com/dashboard#/app/campaigns/68425846-a1c8-4d2e-9021-3e7eab681f03/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,3/10/25 16:00,One Time Send,3/10/25 21:03,2634903,2627293,179,5516,1075322,846314,547.452381,643804,1176,32.21,41695,16713,0.64,1.97,0.1,2589,0.01,136,4,1176,81,0,25560,16134,0,0,0,2766,0,820756,254563,0,0,0,0,0,0,5764,12113,655920,216238,5549,10034,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.58,0.049266584,99.71,40.81,7.04,0.244336888,0.245044614,0.598708108,547.452381,38.5211512,0.01,0.006342928,8.23,0.21
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20241104 - GearNet,52d9aa65-4d81-4697-a33b-1769d75b7561,none,https://app.getblueshift.com/dashboard#/app/campaigns/52d9aa65-4d81-4697-a33b-1769d75b7561/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,11/5/24 4:30,One Time Send,11/5/24 16:36,2619933,2610945,636,9032,1457302,1009399,485.5642317,578307,1191,38.66,42983,24398,0.93,2.42,0.06,1651,0.01,185,14,1191,126,0,15218,27765,0,0,0,2456,0,1212041,245256,0,0,0,0,0,0,5284,20169,836624,211168,8978,15008,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1.64,0.042582765,99.66,55.62,4.88,0.220733507,0.221493367,0.396834012,485.5642317,23.70304943,0.01,0.009312452,8.09,0.34
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240415 - GearNet,a523e95e-5f77-41dc-baa3-25084def398d,none,https://app.getblueshift.com/dashboard#/app/campaigns/a523e95e-5f77-41dc-baa3-25084def398d/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,4/15/24 17:30,One Time Send,4/15/24 21:06,2616215,2605102,171,6535,1339104,959980,479.1044487,495394,1034,36.85,30731,18711,0.72,1.95,0.12,3240,0.01,142,7,1034,127,0,286,555,0,0,0,5846,0,1063421,275674,0,0,0,0,0,0,46,207,762009,233353,6469,13719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.17,0.032012125,99.58,51.18,5.53,0.189355233,0.190162996,0.369944381,479.1044487,26.47608359,0.01,0.007151935,8.96,0.25
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240513 - GearNet,28f6d6db-dd9c-4672-8439-97389f03757b,none,https://app.getblueshift.com/dashboard#/app/campaigns/28f6d6db-dd9c-4672-8439-97389f03757b/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,5/13/24 16:00,One Time Send,5/13/24 18:57,2613497,2604754,167,4752,1327456,972788,496.4276316,679113,1368,37.35,32858,20233,0.78,2.08,0.12,3064,0.01,318,6,1368,115,0,9038,21199,0,0,0,6121,0,1049169,278276,0,0,0,0,0,0,5220,15274,792010,234314,4741,13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1.26,0.033777144,99.67,50.79,6.76,0.259848395,0.26072059,0.511589838,496.4276316,33.56462215,0.01,0.007741735,9,0.18
2022-01-01T00:00:00-05:00 - 2025-05-12T23:59:59-04:00,20240811 - GearNet (A/B/C),3cc5fa31-1acb-4741-bb67-4b0f9e65c7fe,none,https://app.getblueshift.com/dashboard#/app/campaigns/3cc5fa31-1acb-4741-bb67-4b0f9e65c7fe/details,GearNet Audience,e1e60b28-65d1-4db0-80e3-729f012dff85,https://app.getblueshift.com/dashboard#/app/segments/e1e60b28-65d1-4db0-80e3-729f012dff85/edit,8/11/24 14:00,One Time Send,8/11/24 18:09,2593623,2589766,87,1598,1287620,963941,472.9692092,675873,1429,37.22,47002,25642,0.99,2.66,0.07,1868,0.01,182,18,1429,132,0,14840,32162,0,0,0,3113,0,1044389,243227,0,0,0,0,0,0,5986,21360,777967,202327,1602,16507,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0.048760246,99.85,49.65,5.57,0.260590302,0.260978405,0.52490098,472.9692092,26.35804539,0.01,0.009886556,7.81,0.06
